Id_aforament,Desc_aforament,Codi_tipus_aforament,Desc_tipus_aforament,Num_carrils,Codi_districte,Codi_Barri,Codi_tipus_equip_mesura,Desc_tipus_equip_mesura,Longitud,Latitud,X_ETRS89,Y_ETRS89
20327,AV. DIAGONAL - VILLARROEL (sentit Besòs),2,Bicis,1,2,9,1,Espira,2.147677859,41.39335882,428905.26,4582991.84
20328,AV. DIAGONAL - CASANOVA (sentit Llobregat),2,Bicis,1,2,9,1,Espira,2.145886677,41.39324797,428681.36,4582960.43
20329,AV. DIAGONAL - RAMBLA CATALUNYA  (sentit Besòs),2,Bicis,1,2,7,3,Visió Artificial,2.158340461,41.39617254,429739.42,4583281.48
20330,AV. DIAGONAL - PSG. DE GRÀCIA (sentit Llobregat),2,Bicis,1,2,7,3,Visió Artificial,2.159028321,41.39652908,429782.71,4583325.87
20331,PROVENÇA - COMTE D'URGELL (sentit Llobregat),2,Bicis,1,2,7,3,Visió Artificial,2.151314603,41.38701598,429128.41,4582266.96
20332,MERIDIANA - NACIÓ (sentit Llobergat),2,Bicis,1,9,63,1,Espira,2.186896,41.412232,432135.61,4585059.37
20333,INDUSTRIA - MARINA (sentit Besòs),2,Bicis,1,2,6,1,Espira,2.171297321,41.4072629,430828.29,4584501.56
20334,CASTILLEJOS - MALLORCA (sentit mar),2,Bicis,1,2,6,1,Espira,2.179777231,41.40549341,431249.9,4584596.98
20336,PAU CLARIS - AV. DIAGONAL (sentit mar),2,Bicis,1,2,7,1,Espira,2.161734,41.396874,430850.75,4585196.51
20337,AV. DIAGONAL - PG. DE  GRACIA (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.161439,41.396856,429986.67,4583353.43
20338,PROVENÇA - BRUC (sentit Llobregat),2,Bicis,1,2,7,1,Espira,2.165146,41.397421,430210.616,430210.616
20339,PROVENÇA - ROGER DE LLURIA (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.165132,41.397427,430299.55,4583415.83
20340,AV. DIAGONAL - ROGER DE LLURIA (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.164752,41.39769,430173.2,4583415.71
20341,AV. DIAGONAL - BRUC (sentit Llobregat),2,Bicis,1,2,7,1,Espira,2.164504,41.397961,430161.74,4583448.44
20342,PROVENÇA - GIRONA (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.16660932846368,41.3985521195798,430431.32,4583542.5
20343,PROVENÇA - BAILEN (sentit Llobregat),2,Bicis,1,2,7,1,Espira,2.1666096489821,41.3985584130387,430430.73,4583542.39
20344,AV. DIAGONAL - BRUC  (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.16646748178427,41.3980984796905,430323.76,4583462.91
20345,AV. DIAGONAL - GIRONA (sentit Llobregat),2,Bicis,1,2,7,1,Espira,2.1662087572298,41.3983802546398,430284.1,4583485.76
20346,RONDA GUINARDO - CARTAGENA 1 (sentit Besòs),2,Bicis,1,7,35,1,Espira,2.171325,41.414437,430856.56,4585264.2
20347,RONDA GUINARDO - TORRENT MELIS 2 (sentit Llobregat),2,Bicis,1,7,35,1,Espira,2.171452,41.414098,430958.69,4585418.89
20348,RONDA GUINARDO - CARTAGENA 2 (sentit Besòs),2,Bicis,1,7,35,1,Espira,2.172347,41.414758,430924.94,4585334.79
20349,RONDA GUINARDÓ - TORRENT DE MELIS 1 (sentit Llobregat),2,Bicis,1,7,35,1,Espira,2.172645,41.415425,430834.79,4585296.18
20351,RONDA GUINARDO - VINYALS (sentit Llobregat),2,Bicis,1,7,35,1,Espira,2.176217,41.418612,431256.13,4585774.14
20352,MERIDIANA - MALLORCA (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.186933,41.412259,432139.79,4585082.13
20353,MERIDIANA - PALÈNCIA (sentit Llobregat),2,Bicis,1,9,61,1,Espira,2.186898,41.415573,432142.21,4585428.15
20354,MERIDIANA - NAVAS DE TOLOSA (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.186936,41.415629,432144.8,4585428.57
20355,MERIDIANA - NAVAS DE TOLOSA (sentit Llobregat),2,Bicis,1,9,63,1,Espira,2.18693,41.415601,432141.88,4585369.08
20356,MERIDIANA - TOMÀS PADRÓ (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.186896,41.415148,432144.13,4585369.28
20357,NAVAS DE TOLOSA - RIPOLLÈS (sentit mar),2,Bicis,1,9,63,1,Espira,2.186519,41.415598,432112.63,4585417.37
20358,NAVAS DE TOLOSA - MERIDIANA (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.186538,41.415603,432113.99,4585418.59
20359,NAVAS DE TOLOSA - MERIDIANA (sentit mar),2,Bicis,1,9,63,1,Espira,2.187239,41.415054,432160.15,4585370.31
20360,NAVAS DE TOLOSA - BOFARULL (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.187204,41.415085,432159.61,4585372.66
20363,TRINXANT - DEGÀ BAHÍ (sentit mar),2,Bicis,1,9,63,1,Espira,2.186347,41.414053,432110.53,4585236.07
20364,MERIDIANA - TOMÀS PADRÓ (sentit Llobregat),2,Bicis,1,9,63,1,Espira,2.186886,41.414111,432139.88,4585245.95
20365,MERIDIANA - TRINXANT (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.18693,41.414131,432142.46,4585246.71
20366,MERIDIANA - TRINXANT (sentit Llobregat),2,Bicis,1,9,63,1,Espira,2.186894,41.413755,432139.64,4585209.1
20367,MERIDIANA - SOSPIR (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.186936,41.413783,432141.9,4585210.65
20368,MURCIA - NAVAS DE TOLOSA (sentit Llobregat),2,Bicis,1,9,63,1,Espira,2.187268,41.414128,432169.64,4585252.71
20369,MURCIA - MERIDIANA (sentit Besòs),2,Bicis,1,9,63,1,Espira,2.187304,41.414118,432170.98,4585251.58
20370,MANSO - VILADOMAT,2,Bicis,1,2,10,1,Espira,2.15957977454039,41.3759071488033,429910.37,4581118.14
20371,MANSO - CALABRIA,2,Bicis,1,2,10,1,Espira,2.16245,41.398939,429818.33,4581028.31
20372,CALABRIA - MANSO (sentit baixada),2,Bicis,1,2,10,1,Espira,2.15959035808137,41.3764893337678,429810.35,4581073.11
20373,CALABRIA - PARLAMENT (sentit pujada),2,Bicis,1,2,10,1,Espira,2.16070034991054,41.3754437358639,429908.72,4580974.78
20382,AV. JOAN XXIII - DR. SALVADOR CARDENAL (sentit muntanya),2,Bicis,1,4,20,1,Espira,2.16245,41.398939,426627.431,4581910.009
20383,AV. JOAN XXIII - AV. DIAGONAL (sentit mar),2,Bicis,1,4,20,1,Espira,2.16245,41.398939,426625.523,4581909.805
20384,GRAN DE LA SAGRERA - PALENCIA (sentit Llobregat),2,Bicis,1,9,61,1,Espira,2.191383,41.416555,432419.676,4585567.533
20385,GRAN DE LA SAGRERA - FELIP II (sentit Besòs),2,Bicis,1,9,61,1,Espira,2.19141,41.416556,432421.058,4585573.569
20386,BERENGUER DE PALOU - CAMP DEL FERRO (sentit Llobregat),2,Bicis,1,9,61,1,Espira,2.19163,41.426031,432452.377,4586371.069
20387,BERENGUER DE PALOU - PORTUGAL (sentit Besòs),2,Bicis,1,9,61,1,Espira,2.191643,41.426043,432452.521,4586368.219
20388,PARE MANYANET - VIRGILI (sentit Llobregat),2,Bicis,1,9,60,1,Espira,2.192595,41.427966,432637.377,4586615.481
20389,PARE MANYANET - SANTA COLOMA (sentit Besòs),2,Bicis,1,9,60,1,Espira,2.192625,41.427962,432637.598,4586615.488
20390,MALLORCA - BISCAIA,2,Bicis,1,10,65,1,Espira,2.18998,41.414358,432303.583,4585071.528
20391,MALLORCA - NAVAS DE TOLOSA,2,Bicis,1,10,65,1,Espira,2.188842,41.413482,432207.9,4584975.931
20397,AV. VALLCARCA - BALLESTER,2,Bicis,1,6,28,1,Espira,2.14829,41.409182,428817.082,4584529.931
20398,VIA AUGUSTA - MODOLELL ( sentit pujada),2,Bicis,1,5,26,1,Espira,2.13705166293246,41.3978177127565,427862.495,4583279.383
20399,VIA AUGUSTA - AMIGÓ ( sentit baixada),2,Bicis,1,5,26,1,Espira,2.1415638908826,41.398140808461,428240.05,4583311.505
20400,VIA AUGUSTA - ARIBAU ( sentit Pl. Molina),2,Bicis,1,5,26,1,Espira,2.14547737379229,41.4002711868881,428569.529,4583544.783
20401,VIA AUGUSTA - BRUSI ( sentit Rda. General Mitre),2,Bicis,1,5,26,1,Espira,2.14542034210574,41.4003389433751,428564.836,4583552.353
20402,VIA AUGUSTA - MADRAZO (sentit baixada),2,Bicis,1,5,26,1,Espira,2.15002804635881,41.4008790160012,428950.59,4583608.522
20403,VIA AUGUSTA - LA FORJA ( sentit pujada),2,Bicis,1,5,27,1,Espira,2.15140595315426,41.4004281056814,429065.28,4583557.333
20404,VIA AUGUSTA - PG. DE LA BONANOVA ( sentit pujada),2,Bicis,1,5,23,1,Espira,2.12196626992046,41.4016942316379,426605.792,4583722.42
20405,VIA AUGUSTA -PG. DE LA BONANOVA ( sentit baixada),2,Bicis,1,5,23,1,Espira,2.12344841082508,41.3999652253762,426727.742,4583529.213
20406,VIA AUGUSTA - DOCTOR ROUX ( sentit baixada),2,Bicis,1,5,24,1,Espira,2.13069145701489,41.3977356750555,427330.722,4583275.591
20407,NUMÀNCIA - SOLÀ (sentit pujada),2,Bicis,1,4,19,1,Espira,2.13362852330936,41.3887759309076,2.13406118,41.38813292
20408,NUMÀNCIA - ANGLESOLA (sentit baixada),2,Bicis,1,4,19,1,Espira,2.13364324745088,41.3886046666142,2.13406788,41.3881289
20409,INDEPENDENCIA - VALENCIA,2,Bicis,1,10,64,1,Espira,2.1829819951681,41.4080138271322,431662.854,4584270.242
20411,INDEPENDÈNCIA - CÒRSEGA (sentit pujada),2,Bicis,1,10,64,1,Espira,2.178603,41.411454,431350.545,4584752.139
20412,MALLORCA - CALÀBRIA,2,Bicis,1,2,9,1,Espira,2.14937678481488,41.3838774130708,2.14901711,41.3836037
20413,CALÀBRIA - PROVENÇA ( sentit baixada),2,Bicis,1,2,9,1,Espira,2.149129435047,41.3841064658501,2.14915815,41.38409317
20414,CALÀBRIA- MALLORCA ( sentit pujada),2,Bicis,1,2,9,1,Espira,2.14914217553904,41.3841130063012,2.14915144,41.38408864
20415,MALLORCA - COMTE BORREL,2,Bicis,1,2,9,1,Espira,2.15149118713436,41.3854344744364,2.14915144,41.38408864
20416,CÒRSEGA - CARTAGENA,2,Bicis,1,2,6,1,Espira,2.176116,41.409136,2.17620558,41.40927269
20417,INDEPENDÈNCIA / CONSELL DE CENT,2,Bicis,1,10,65,1,Espira,2.16245,41.398939,431900.276,4584186.672
20418,GRAN VIA DE LES CORTS CATALANES - PL. D'ILDEFONS CERDÀ,2,Bicis,1,3,16,1,Espira,2.13601828316557,41.3649693201863,427739.754,4579633.465
20419,GRAN VIA DE LES CORTS CATALANES - MOSSEN AMADEU OLLER,2,Bicis,1,3,16,1,Espira,2.13916944599853,41.3677148356299,428006.335,4579633.465
20420,MALLORCA - BAILEN,2,Bicis,1,2,7,1,Espira,2.1676659644503,41.3976409012044,430421.509,4583234.715
20421,MALLORCA - PAU CLARIS,2,Bicis,1,2,7,1,Espira,2.16301238970883,41.3941318960281,430028.729,4582848.898
20422,MALLORCA - VILLARROEL,2,Bicis,1,2,7,1,Espira,2.15311922150181,41.3866870857951,429193.585,4582030.422
20423,VIA LAIETANA - PL. ANTONI MAURA (sentit pujada),2,Bicis,1,1,2,1,Espira,2.17577944628798,41.3862530741907,431087.73,4581963.971
20424,VIA LAIETANA - RAMON MAS ( sentit pujada),2,Bicis,1,1,2,1,Espira,2.17407745808794,41.3875589347975,430946.809,4582110.3
20425,AV. DIAGONAL SARDENYA ( sentit Besòs),2,Bicis,1,2,7,1,Espira,2.17729368008245,41.4011610932559,431230.05,4583617.835
20426,MARINA - ARAGÓ ( sentit bajada),2,Bicis,1,2,7,1,Espira,2.17813956742837,41.4015964200958,431301.217,4583665.493
20427,MARINA - AV. DIAGONAL ( sentit pujada),2,Bicis,1,2,7,1,Espira,2.17815663690239,41.4016006879915,431302.648,4583665.953
20428,SICILIA - VALENCIA ( sentit baixada),2,Bicis,1,2,6,1,Espira,2.17464126296063,41.4006576925941,431007.801,4583564.057
20429,SICILIA - AV. DIAGONAL ( sentit pujada),2,Bicis,1,2,6,1,Espira,2.17462718136416,41.4006737880663,431006.64,4583565.855
20430,AV. DIAGONAL - SICILIA ( sentit Llobregat),2,Bicis,1,2,6,1,Espira,2.17394590027797,41.4002165744989,430949.207,4583515.638
20431,AV. DIAGONAL - NÀPOLS ( sentit Besòs),2,Bicis,1,2,7,1,Espira,2.17394791193461,41.4002100356678,430949.369,4583514.911
20432,FELIP II - MERIDIANA ( sentit baixada),2,Bicis,1,9,63,1,Espira,2.187373,41.419931,432089.251,4585702.806
20433,FELIP II - JOSEP ESTIVILL ( sentit pujada),2,Bicis,1,9,63,1,Espira,2.18738,41.419942,432087.953,4585706.536
20434,MERIDIANA - ESPRONCEDA ( sentit Fabra i Puig),2,Bicis,1,9,63,1,Espira,2.186946,41.419879,432055.945,4585692.318
20435,MERIDIANA - SANT ANTONI MARIA CLARET ( sentit Glòries),2,Bicis,1,9,63,1,Espira,2.186912,41.41986,432052.788,4585680.185
20436,TRAV. DE LES CORTS - CORTS ( sentit Llobregat),2,Bicis,1,4,19,1,Espira,2.12967569616695,41.3834385056619,427229.866,4581689.19
20437,TRAV. DE LES CORTS - GRAN VIA ( sentit Besòs),2,Bicis,1,4,19,1,Espira,2.12964312302072,41.383393536591,427227.092,4581684.225
20438,PI I MARAGALL - SARDENYA (sentit muntanya),2,Bicis,1,7,33,1,Espira,2.164356,41.410294,430162.888,4584647.521
20439,PSG. JOAN DE BORBÓ - L'ESCAR (sentit Besòs),2,Bicis,1,1,3,1,Espira,2.18870268842249,41.3762899098253,432157.885,4580847.681
20440,PSG. JOAN DE BORBÓ - JUDICI (sentit Llobregat),2,Bicis,1,1,3,1,Espira,2.18868963820069,41.3762866119399,432156.79,4580847.325
20441,PSG. JOAN DE BORBÓ - MAQUINISTA (sentit Besòs),2,Bicis,1,1,3,1,Espira,2.18706776447472,41.3804348304686,432025.485,4581309.124
20442,PSG. JOAN DE BORBÓ - PL. PAU VILA (sentit Llobregat),2,Bicis,1,1,3,1,Espira,2.18705342701576,41.3804384164433,432024.289,4581309.533
20443,SANTANDER - MARE DE DEU DE MONTSERRAT (sentit Llobregat),2,Bicis,1,9,59,1,Espira,2.204571,41.430636,433540.232,4586868.811
20444,SANTANDER - CANEM (sentit Besòs),2,Bicis,1,9,59,1,Espira,2.204724,41.430582,433552.96,4586862.699
20445,PG. ZONA FRANCA - FOC ( sentit pujada),2,Bicis,1,3,13,1,Espira,2.14175704038939,41.3566293654696,428210.561,4578702.812
20446,PG. ZONA FRANCA - ESTANY ( sentit baixada),2,Bicis,1,3,13,1,Espira,2.14151295938388,41.356528700555,428190.034,4578691.839
20447,AV. DIAGONAL - ROGER DE FLOR (sentit Llobregat),2,Bicis,1,2,8,1,Espira,2.17042761623137,41.3993653061227,430654.202,4583423.942
20448,AV. DIAGONAL - PL. MOSSÈN JACINT VERDAGUER (sentit Besòs),2,Bicis,1,2,8,1,Espira,2.17043631221824,41.3993457370598,430654.909,4583421.762
20449,PSG. SANT JOAN - PL. MOSSÈN JACINT VERDAGUER (sentit baixada),2,Bicis,1,2,8,1,Espira,2.17028140966607,41.3988610602303,430641.444,4583368.078
20450,PSG. SANT JOAN - VALÈNCIA (sentit pujada),2,Bicis,1,2,8,1,Espira,2.17032184835822,41.3988644131257,430644.828,4583368.418
20451,AV. DIAGONAL - PADILLA (sentit Llobregat),2,Bicis,1,2,6,1,Espira,2.16245,41.398939,431511.545,4583679.032
20452,AV. DIAGONAL - LEPANT (sentit Besòs),2,Bicis,1,2,6,1,Espira,2.16245,41.398939,431513.074,4583677.647
20453,AV. DIAGONAL - RAMBLA DELS ENCANTS (sentit Llobregat),2,Bicis,1,2,6,1,Espira,2.18493551015854,41.4027427159669,431868.748,4583791.097
20454,AV. DIAGONAL - CASTILLEJOS (sentit Besòs),2,Bicis,1,2,6,1,Espira,2.18493282794952,41.4027409555808,431869.157,4583786.281
20455,CASTILLEJOS - CONSELL DE CENT (sentit mar),2,Bicis,1,2,6,1,Espira,2.18322694301605,41.4028010601637,431729.113,4583794.222
20456,CONCEPCIÓ ARENAL - CIENFUEGOS (sentit Llobregat),2,Bicis,1,9,62,1,Espira,2.184105,41.423847,431822.093,4586120.63
20457,CONCEPCIÓ ARENAL - GARCILASO (sentit Besòs),2,Bicis,1,9,62,1,Espira,2.184098,41.423853,431820.958,4586121.247
20458,ESCÒCIA - MALGRAT,2,Bicis,1,8,44,1,Espira,2.180297,41.428702,431512.358,4586673.521
30001,TUNEL GLÒRIES SENTIT LLOBREGAT - BOCA ENTRADA,1,Trànsit,3,10,65,1,Espira,2.193663418293,41.4085436834747,432651.7,4584584.34
30002,TUNEL GLÒRIES SENTIT BESÒS - BOCA ENTRADA,1,Trànsit,3,2,5,1,Espira,2.18461096286774,41.4016019757999,431657.58,4583596.82
30005,TUNEL GLÒRIES SENTIT BESÒS - SORTIDA BILBAO,1,Trànsit,1,10,68,1,Espira,2.19337,41.408088,432675.13,4584578.57
10-SMD-1,RONDA DE DALT - MONTBAU (Llobregat),3,Rondes,3,0,0,1,Espira,2.14560189068212,41.4319494282875,428614.633,4587061.571
10-SMD-2,RONDA DE DALT - MONTBAU (Trinitat),3,Rondes,3,0,0,1,Espira,2.14525543316658,41.4309126482991,428584.55,4586946.754
11-SMD-1,RONDA DE DALT - VALL D'HEBRON (Llobregat),3,Rondes,3,0,0,1,Espira,2.14246531259924,41.4253446384796,428345.306,4586330.902
11-SMD-2,RONDA DE DALT - VALL D'HEBRON (Trinitat),3,Rondes,3,0,0,1,Espira,2.14198498941265,41.4241063573498,428303.808,4586193.827
12-SMD-1,RONDA DE DALT - HOSPITAL MILITAR (Llobregat),3,Rondes,3,0,0,1,Espira,2.13917225612619,41.4183813875655,428062.454,4585560.578
12-SMD-2,RONDA DE DALT - HOSPITAL MILITAR (Trinitat),3,Rondes,3,0,0,1,Espira,2.13917246540104,41.4183795977361,428062.469,4585560.379
13-SMD-1,RONDA DE DALT - PL. ALFONS COMIN (Llobregat),3,Rondes,3,0,0,1,Espira,2.13612188577386,41.4152386865817,427804.058,4585214.216
13-SMD-2,RONDA DE DALT - PL. ALFONS COMIN (Trinitat),3,Rondes,3,0,0,1,Espira,2.1359870118626,41.4150894308117,427792.621,4585197.758
14-SMD-1,RONDA DE DALT - SANT GERVASI (Llobregat),3,Rondes,3,0,0,1,Espira,2.12624502832375,41.4105208398588,426973.338,4584698.725
14-SMD-2,RONDA DE DALT - SANT GERVASI (Trinitat),3,Rondes,3,0,0,1,Espira,2.1263,41.4107,426973.338,4584698.725
17-SMD-1,RONDA DE DALT - FOIX (Llobregat),3,Rondes,3,0,0,1,Espira,2.11418166,41.4011431,425954.45,4583667.859
17-SMD-2,RONDA DE DALT - FOIX (Trinitat),3,Rondes,3,0,0,1,Espira,2.11418165633553,41.4011430865471,425954.45,4583667.858
18-SMD-1,RONDA DE DALT - PARC DE L'ORENETA (Llobregat),3,Rondes,3,0,0,1,Espira,2.11295335657463,41.3981769124719,425848.403,4583339.606
18-SMD-2,RONDA DE DALT - PARC DE L'ORENETA (Trinitat),3,Rondes,3,0,0,1,Espira,2.11348620820533,41.3991236748553,425894.022,4583444.259
19-SMD-1,RONDA DE DALT - PEDRALBES (Llobregat),3,Rondes,3,0,0,1,Espira,2.10851456823924,41.3911918843747,425469.365,4582567.945
19-SMD-2,RONDA DE DALT - PEDRALBES (Trinitat),3,Rondes,3,0,0,1,Espira,2.10725074769602,41.3888337273865,425361.008,4582307.234
21-SMD-1,"RONDA DE DALT -- C32 PK 63,3 (Llobregat)( DIAGONAL )",3,Rondes,2,0,0,1,Espira,2.10322632123166,41.3829888838936,425017.824,4581661.821
21-SMD-2,"RONDA DE DALT - C32 PK 63,3 (Trinitat)( DIAGONAL )",3,Rondes,2,0,0,1,Espira,2.10322632123166,41.3829888838936,425017.824,4581661.821
34-SMD-1,RONDA LITORAL - BELLVITGE (Trinitat),3,Rondes,3,0,0,1,Espira,2.12131081405706,41.3401824078165,426481.778,4576894.036
34-SMD-2,RONDA LITORAL - BELLVITGE (Llobregat),3,Rondes,3,0,0,1,Espira,2.12131081405706,41.3401824078165,426481.778,4576894.036
36-SMD-1,RONDA LITORAL - ZONA FRANCA (Trinitat),3,Rondes,3,0,0,1,Espira,2.1367,41.3452,427783.294,4577455.346
36-SMD-2,RONDA LITORAL - ZONA FRANCA (Llobregat),3,Rondes,3,0,0,1,Espira,2.1372,41.3457,427783.294,4577455.346
37-SMD-1,"RONDA LITORAL  PK 15,0 (SENTIDO TRINIDAD)",3,Rondes,2,0,0,1,Espira,2.14534890040515,41.348566734648,428502.191,4577804.748
37-SMD-2,"RONDA LITORAL PK 15,0 (SENTIDO LLOBREGAT)",3,Rondes,2,0,0,1,Espira,2.1454798790795,41.3488048460894,428513.409,4577831.075
38-SMD-1,"RONDA LITORAL PK 14,5 (SENTIDO TRINIDAD)",3,Rondes,3,0,0,1,Espira,2.15638223838286,41.3523950008803,429429.353,4578220.716
38-SMD-2,"RONDA LITORAL PK 14,5(SENTIDO LLOBREGAT)",3,Rondes,3,0,0,1,Espira,2.15629176127651,41.3525212979956,429421.921,4578234.811
39-SMD-1,RONDA LITORAL - CEMENTIRI MONTJUÏC (Trinitat),3,Rondes,2,0,0,1,Espira,2.1596455417355,41.3548551164298,429704.986,4578491.183
39-SMD-2,RONDA LITORAL - CEMENTIRI MONTJUÏC (Llobregat),3,Rondes,2,0,0,1,Espira,2.1596455417355,41.3548551164298,429704.986,4578491.183
3-SMD-1,RONDA DE DALT - VIA JÚLIA (Llobregat),3,Rondes,3,0,0,1,Espira,2.18162280098045,41.446439639782,431639.432,4588641.191
3-SMD-2,RONDA DE DALT - VIA JÚLIA (Trinitat),3,Rondes,3,0,0,1,Espira,2.18125820159912,41.4462931397116,431605.531,4588634.732
40-SMD-1,"RONDA LITORAL - MORROT  PK 12,6 (Trinitat)",3,Rondes,3,0,0,1,Espira,2.16553875984443,41.3597324735794,430203.165,4579027.895
40-SMD-2,"RONDA LITORAL - MORROT PK 12,6 (Llobregat)",3,Rondes,3,0,0,1,Espira,2.16539829579502,41.3596554186853,430191.333,4579019.454
41-SMD-1,RONDA LITORAL - MORROT (Trinitat),3,Rondes,2,0,0,1,Espira,2.17628541906469,41.3723929373168,431115.41,4580424.84
41-SMD-2,RONDA LITORAL - MORROT (Llobregat),3,Rondes,2,0,0,1,Espira,2.17184503164523,41.3660563748941,430737.351,4579724.904
42-SMD-1,RONDA LITORAL - PORT DE BARCELONA (Trinitat),3,Rondes,2,0,0,1,Espira,2.17628541906469,41.3723929373168,431115.41,4580424.84
42-SMD-2,RONDA LITORAL - PORT DE BARCELONA (Llobregat),3,Rondes,2,0,0,1,Espira,2.17628541906469,41.3723929373168,431115.41,4580424.84
43-SMD-1,RONDA LITORAL - MOLL DE LA FUSTA (Trinitat),3,Rondes,2,0,0,1,Espira,2.17847034061564,41.3761297707368,431302.062,4580837.962
43-SMD-2,RONDA LITORAL - MOLL DE LA FUSTA (Llobregat),3,Rondes,2,0,0,1,Espira,2.17894823455186,41.3766793868708,431342.603,4580898.601
45-SMD-1,RONDA LITORAL - BARCELONETA (Trinitat),3,Rondes,2,0,0,1,Espira,2.18729317188263,41.3826490789711,432040.247,4581556.47
45-SMD-2,RONDA LITORAL - BARCELONETA (Llobregat),3,Rondes,2,0,0,1,Espira,2.18715403011135,41.3827069680799,432035.064,4581561.305
47-SMD-1,RONDA LITORAL - ARQUITECTE SERT (Trinitat),3,Rondes,2,0,0,1,Espira,2.19617055472502,41.3877480342981,432794.165,4582113.923
47-SMD-2,RONDA LITORAL - ARQUITECTE SERT (Llobregat),3,Rondes,2,0,0,1,Espira,2.19617055,41.387748,432794.164,4582113.92
48-SMD-1,RONDA LITORAL - LLACUNA (Trinitat),3,Rondes,2,0,0,1,Espira,2.206131,41.395178,433634.493,4582931.11
48-SMD-2,RONDA LITORAL - LLACUNA (Llobregat),3,Rondes,2,0,0,1,Espira,2.206159,41.395367,433637.026,4582952.071
49-SMD-1,RONDA LITORAL - SELVA DE MAR (Trinitat),3,Rondes,3,0,0,1,Espira,2.21216771969084,41.4015560171004,434145.591,4583634.582
49-SMD-2,RONDA LITORAL - SELVA DE MAR (Llobregat),3,Rondes,2,0,0,1,Espira,2.211871119489,41.4014738959023,434120.715,4583625.69
51-SMD-1,RONDA LITORAL - JOSEP PLA (Trinitat),3,Rondes,2,0,0,1,Espira,2.21899880633432,41.4067902516548,434721.841,4584210.508
51-SMD-2,RONDA LITORAL - JOSEP PLA (Llobregat),3,Rondes,2,0,0,1,Espira,2.21898364471352,41.4066644628768,434720.447,4584196.555
58-SMD-1,RONDA LITORAL - SANTANDER (Trinitat),3,Rondes,3,0,0,1,Espira,2.20934932616975,41.4362783107035,433945.195,4587491.559
58-SMD-2,RONDA LITORAL - SANTANDER (Llobregat),3,Rondes,3,0,0,1,Espira,2.20964156913134,41.434834621389,433968.147,4587331.059
5-SMD-1,RONDA DE DALT - ROQUETES (Llobregat),3,Rondes,3,0,0,1,Espira,2.1703,41.44298,430694.001,4588266.631
5-SMD-2,RONDA DE DALT - ROQUETES (Trinitat),3,Rondes,3,0,0,1,Espira,2.1705,41.44306,430694.001,4588266.631
60-SMD-1,RONDA LITORAL - TUCUMÁN (Trinitat),3,Rondes,3,0,0,1,Espira,2.20285664165301,41.4473073127124,433414.036,4588720.966
60-SMD-2,RONDA LITORAL - TUCUMÁN (Llobregat),3,Rondes,3,0,0,1,Espira,2.20285664165301,41.4473073127124,433414.036,4588720.966
62-SMD-1,ACCÉS RONDA DE DALT (Llobregat),3,Rondes,2,0,0,1,Espira,2.1949428319931,41.4515906459034,432752.806,4589199.228
62-SMD-2,ACCÉS RONDA LITORAL DESDE C58/C33 (Llobregat),3,Rondes,2,0,0,1,Espira,2.19511906397175,41.4517489819122,432772.291,4589220.06
62-SMD-3,B10  - B20 (PK 0),3,Rondes,2,0,0,1,Espira,2.1980582177639,41.4498024089706,433013.621,4588996.879
62-SMD-4,B20 - B10 (PK 0),3,Rondes,2,0,0,1,Espira,2.19907611608505,41.4487559810238,433098.771,4588887.933
6-SMD-1,RONDA DE DALT - PL. KARL MARX (Llobregat),3,Rondes,3,0,0,1,Espira,2.16237830573441,41.4402131175014,430025.2,4587965.304
6-SMD-2,RONDA DE DALT - PL. KARL MARX (Trinitat),3,Rondes,3,0,0,1,Espira,2.16270292016977,41.4401536625016,430052.254,4587958.44
8-SMD-1,RONDA DE DALT - AV. ESTATUT (Llobregat),3,Rondes,3,0,0,1,Espira,2.15130455209155,41.4377448465329,429097.405,4587700.289
8-SMD-2,RONDA DE DALT - AV. ESTATUT (Trinitat),3,Rondes,3,0,0,1,Espira,2.15130455209155,41.4377448465329,429097.405,4587700.289
